76, Relaxed,99,49,61,31,1446324039166
76, Relaxed,99,49,61,31,1446324039166
72, Relaxed,99,49,60,30,1446324040168
72, Relaxed,99,49,60,30,1446324040168
73, Relaxed,99,49,60,30,1446324041161
73, Relaxed,99,49,60,30,1446324041161
78, Relaxed; more calm,99,49,61,32,1446324042159
78, Relaxed; more calm,99,49,61,32,1446324042159
83, Relaxed; more calm,99,49,61,34,1446324043156
83, Relaxed; more calm,99,49,61,34,1446324043156
88, Relaxed; more calm,99,49,61,36,1446324044153
88, Relaxed; more calm,99,49,61,36,1446324044153
94, Relaxed,99,49,63,37,1446324045151
94, Relaxed,99,49,63,37,1446324045151
96, Relaxed,99,49,63,38,1446324046150
96, Relaxed,99,49,63,38,1446324046150
106, Relaxed,99,49,65,41,1446324047239
106, Relaxed,99,49,65,41,1446324047239
115, Relaxed,101,51,66,43,1446324048178
115, Relaxed,101,51,66,43,1446324048178
125, Relaxed,104,52,69,45,1446324049683
125, Relaxed,104,52,69,45,1446324049683
135, Relaxed; more serene,107,53,72,47,1446324050179
135, Relaxed; more serene,107,53,72,47,1446324050179
139, Relaxed,109,55,74,47,1446324051151
139, Relaxed,109,55,74,47,1446324051151
144, Relaxed; less calm,112,56,77,47,1446324052142
144, Relaxed; less calm,112,56,77,47,1446324052142
145, Relaxed; less calm,115,57,78,46,1446324053146
145, Relaxed; less calm,115,57,78,46,1446324053146
146, Relaxed; less calm,117,59,79,46,1446324054133
146, Relaxed; less calm,117,59,79,46,1446324054133
149, Relaxed; less calm,120,60,81,46,1446324055137
149, Relaxed; less calm,120,60,81,46,1446324055137
148, Relaxed; less calm,123,61,82,45,1446324056133
148, Relaxed; less calm,123,61,82,45,1446324056133
147, Relaxed; less calm,125,63,83,44,1446324057130
147, Relaxed; less calm,125,63,83,44,1446324057130
141, Relaxed; less calm,128,64,84,42,1446324058124
141, Relaxed; less calm,128,64,84,42,1446324058124
135, Relaxed,131,65,84,40,1446324059129
135, Relaxed,131,65,84,40,1446324059129
134, Relaxed,133,67,84,40,1446324060125
134, Relaxed,133,67,84,40,1446324060125
132, Relaxed,136,68,83,40,1446324061111
132, Relaxed,136,68,83,40,1446324061111
130, Relaxed; less calm,136,68,82,40,1446324062108
130, Relaxed; less calm,136,68,82,40,1446324062108
131, Happy,136,68,82,40,1446324063105
131, Happy,136,68,82,40,1446324063105
131, Happy,136,68,81,40,1446324064104
131, Happy,136,68,81,40,1446324064104
128, Happy; less cheerful,136,68,80,40,1446324065102
128, Happy; less cheerful,136,68,80,40,1446324065102
123, Happy; less cheerful,136,68,79,39,1446324066099
123, Happy; less cheerful,136,68,79,39,1446324066099
118, Happy,136,68,79,37,1446324067097
118, Happy,136,68,79,37,1446324067097
114, Happy,136,68,78,36,1446324068095
114, Happy,136,68,78,36,1446324068095
112, Happy,136,68,78,36,1446324069092
112, Happy,136,68,78,36,1446324069092
110, Happy,136,68,77,36,1446324070089
110, Happy,136,68,77,36,1446324070089
107, Happy,136,68,77,35,1446324071086
107, Happy,136,68,77,35,1446324071086
100, Happy,136,68,77,32,1446324072086
100, Happy,136,68,77,32,1446324072086
93, Happy,136,68,78,30,1446324073082
93, Happy,136,68,78,30,1446324073082
87, Happy,136,68,78,28,1446324074079
87, Happy,136,68,78,28,1446324074079
84, Happy,136,68,79,27,1446324075085
84, Happy,136,68,79,27,1446324075085
80, Happy,136,68,79,25,1446324076079
80, Happy,136,68,79,25,1446324076079
71, Happy,136,68,80,22,1446324077072
71, Happy,136,68,80,22,1446324077072
61, Happy,136,68,80,19,1446324078076
61, Happy,136,68,80,19,1446324078076
52, Happy,128,64,79,16,1446324079073
52, Happy,128,64,79,16,1446324079073
43, Happy,120,60,80,13,1446324080071
43, Happy,120,60,80,13,1446324080071
40, Happy,113,57,80,13,1446324081071
40, Happy,113,57,80,13,1446324081071
41, Happy,107,54,80,13,1446324082072
41, Happy,107,54,80,13,1446324082072
41, Happy,102,51,80,13,1446324083081
41, Happy,102,51,80,13,1446324083081
44, Happy,97,49,79,14,1446324084060
44, Happy,97,49,79,14,1446324084060
52, Happy,93,46,79,17,1446324085057
52, Happy,93,46,79,17,1446324085057
62, Happy,93,46,79,20,1446324086050
62, Happy,93,46,79,20,1446324086050
66, Happy,93,46,77,22,1446324087049
66, Happy,93,46,77,22,1446324087049
66, Happy,93,46,74,22,1446324088045
66, Happy,93,46,74,22,1446324088045
65, Happy,93,46,72,23,1446324089051
65, Happy,93,46,72,23,1446324089051
65, Happy,93,46,71,23,1446324090048
65, Happy,93,46,71,23,1446324090048
65, Happy,93,46,69,23,1446324091037
65, Happy,93,46,69,23,1446324091037
67, Happy; more cheerful,93,46,69,24,1446324092035
67, Happy; more cheerful,93,46,69,24,1446324092035
70, Happy; more cheerful,93,46,69,25,1446324093031
70, Happy; more cheerful,93,46,69,25,1446324093031
70, Happy,93,46,68,26,1446324094030
70, Happy,93,46,68,26,1446324094030
71, Happy,93,46,67,26,1446324095027
71, Happy,93,46,67,26,1446324095027
75, Happy; more cheerful,93,46,65,29,1446324096026
75, Happy; more cheerful,93,46,65,29,1446324096026
80, Happy; more cheerful,93,46,63,32,1446324097022
80, Happy; more cheerful,93,46,63,32,1446324097022
83, Happy; more cheerful,93,46,62,33,1446324098021
83, Happy; more cheerful,93,46,62,33,1446324098021
79, Happy; less excited,93,46,60,33,1446324099022
79, Happy; less excited,93,46,60,33,1446324099022
79, Happy,93,46,59,33,1446324100015
79, Happy,93,46,59,33,1446324100015
79, Happy,93,46,59,33,1446324101014
79, Happy,93,46,59,33,1446324101014
80, Happy,93,46,58,34,1446324102010
80, Happy,93,46,58,34,1446324102010
81, Happy,93,46,57,35,1446324103007
81, Happy,93,46,57,35,1446324103007
83, Happy; more cheerful,93,46,57,36,1446324104007
83, Happy; more cheerful,93,46,57,36,1446324104007
84, Relaxed; more calm,93,46,56,37,1446324105004
84, Relaxed; more calm,93,46,56,37,1446324105004
84, Relaxed,93,46,55,38,1446324106004
84, Relaxed,93,46,55,38,1446324106004
84, Relaxed,93,46,55,38,1446324106996
84, Relaxed,93,46,55,38,1446324106996
87, Relaxed,93,46,55,39,1446324107995
87, Relaxed,93,46,55,39,1446324107995
87, Relaxed,93,46,54,40,1446324108991
87, Relaxed,93,46,54,40,1446324108991
57, Relaxed,93,46,55,26,1446324251140
57, Relaxed,93,46,55,26,1446324251140
57, Relaxed,93,46,55,26,1446324252138
57, Relaxed,93,46,55,26,1446324252138
61, Relaxed,93,46,56,27,1446324253138
61, Relaxed,93,46,56,27,1446324253138
63, Relaxed,93,46,56,28,1446324254135
63, Relaxed,93,46,56,28,1446324254135
65, Relaxed,93,46,56,29,1446324255137
65, Relaxed,93,46,56,29,1446324255137
66, Relaxed,93,46,56,29,1446324256130
66, Relaxed,93,46,56,29,1446324256130
64, Relaxed,93,46,55,29,1446324257128
64, Relaxed,93,46,55,29,1446324257128
65, Relaxed,93,46,55,29,1446324258129
65, Relaxed,93,46,55,29,1446324258129
65, Relaxed,93,46,55,29,1446324259129
65, Relaxed,93,46,55,29,1446324259129
65, Relaxed,93,46,55,29,1446324260120
65, Relaxed,93,46,55,29,1446324260120
65, Relaxed,93,46,55,29,1446324261117
65, Relaxed,93,46,55,29,1446324261117
64, Relaxed,93,46,54,30,1446324262115
64, Relaxed,93,46,54,30,1446324262115
64, Relaxed,93,46,54,29,1446324263115
64, Relaxed,93,46,54,29,1446324263115
67, Relaxed,93,46,54,31,1446324264114
67, Relaxed,93,46,54,31,1446324264114
67, Relaxed,93,46,54,31,1446324265107
67, Relaxed,93,46,54,31,1446324265107
67, Relaxed,93,46,54,31,1446324266111
67, Relaxed,93,46,54,31,1446324266111
67, Relaxed,93,46,54,31,1446324267104
67, Relaxed,93,46,54,31,1446324267104
71, Relaxed,93,46,54,33,1446324268101
71, Relaxed,93,46,54,33,1446324268101
76, Relaxed,93,46,54,35,1446324269097
76, Relaxed,93,46,54,35,1446324269097
82, Relaxed,93,46,54,38,1446324270095
82, Relaxed,93,46,54,38,1446324270095
82, Relaxed,93,46,54,38,1446324271091
82, Relaxed,93,46,54,38,1446324271091
77, Relaxed,93,46,53,36,1446324272091
77, Relaxed,93,46,53,36,1446324272091
76, Relaxed,93,46,53,36,1446324273087
76, Relaxed,93,46,53,36,1446324273087
76, Relaxed,93,46,53,36,1446324274085
76, Relaxed,93,46,53,36,1446324274085
77, Relaxed,93,46,53,36,1446324275084
77, Relaxed,93,46,53,36,1446324275084
77, Relaxed,93,46,53,36,1446324276081
77, Relaxed,93,46,53,36,1446324276081
76, Relaxed,93,46,53,36,1446324277079
76, Relaxed,93,46,53,36,1446324277079
74, Relaxed,93,46,53,35,1446324278089
74, Relaxed,93,46,53,35,1446324278089
74, Relaxed,93,46,53,35,1446324279072
74, Relaxed,93,46,53,35,1446324279072
73, Relaxed,93,46,53,34,1446324280071
73, Relaxed,93,46,53,34,1446324280071
72, Relaxed,93,46,53,34,1446324281067
72, Relaxed,93,46,53,34,1446324281067
70, Relaxed,93,46,53,33,1446324282065
70, Relaxed,93,46,53,33,1446324282065
70, Relaxed,93,46,53,33,1446324283063
70, Relaxed,93,46,53,33,1446324283063
68, Relaxed,93,46,52,33,1446324284061
68, Relaxed,93,46,52,33,1446324284061
71, Relaxed,93,46,53,33,1446324285060
71, Relaxed,93,46,53,33,1446324285060
71, Relaxed,93,46,53,34,1446324286055
71, Relaxed,93,46,53,34,1446324286055
72, Relaxed,93,46,53,34,1446324287053
72, Relaxed,93,46,53,34,1446324287053
75, Relaxed,93,46,54,35,1446324288049
75, Relaxed,93,46,54,35,1446324288049
76, Relaxed,93,46,55,35,1446324289051
76, Relaxed,93,46,55,35,1446324289051
78, Relaxed,93,46,56,35,1446324290047
78, Relaxed,93,46,56,35,1446324290047
77, Relaxed,93,46,56,34,1446324291043
77, Relaxed,93,46,56,34,1446324291043
76, Relaxed,93,46,57,33,1446324292041
76, Relaxed,93,46,57,33,1446324292041
77, Relaxed,93,46,57,34,1446324293049
77, Relaxed,93,46,57,34,1446324293049
77, Relaxed,93,46,57,34,1446324294036
77, Relaxed,93,46,57,34,1446324294036
80, Relaxed,93,46,57,35,1446324295035
80, Relaxed,93,46,57,35,1446324295035
82, Relaxed,93,46,56,37,1446324296031
82, Relaxed,93,46,56,37,1446324296031
82, Relaxed,93,46,56,37,1446324297029
82, Relaxed,93,46,56,37,1446324297029
79, Relaxed,93,46,55,36,1446324298026
79, Relaxed,93,46,55,36,1446324298026
81, Relaxed,93,46,56,36,1446324299025
81, Relaxed,93,46,56,36,1446324299025
73, Relaxed,93,46,55,33,1446324300023
73, Relaxed,93,46,55,33,1446324300023
66, Relaxed,93,46,55,30,1446324301019
66, Relaxed,93,46,55,30,1446324301019
61, Relaxed,93,46,56,27,1446324302018
61, Relaxed,93,46,56,27,1446324302018
57, Relaxed,93,46,56,26,1446324303013
57, Relaxed,93,46,56,26,1446324303013
61, Relaxed,93,46,57,27,1446324304011
61, Relaxed,93,46,57,27,1446324304011
63, Relaxed,93,46,58,27,1446324305011
63, Relaxed,93,46,58,27,1446324305011
64, Relaxed,93,46,57,28,1446324306009
64, Relaxed,93,46,57,28,1446324306009
67, Relaxed,93,46,57,29,1446324307006
67, Relaxed,93,46,57,29,1446324307006
68, Relaxed,93,46,57,30,1446324308003
68, Relaxed,93,46,57,30,1446324308003
68, Relaxed,93,46,57,30,1446324308999
68, Relaxed,93,46,57,30,1446324308999
68, Relaxed,93,46,57,30,1446324309997
68, Relaxed,93,46,57,30,1446324309997
68, Relaxed,93,46,57,30,1446324310994
68, Relaxed,93,46,57,30,1446324310994
69, Relaxed,93,46,57,30,1446324311991
69, Relaxed,93,46,57,30,1446324311991
70, Relaxed,93,46,57,31,1446324312989
70, Relaxed,93,46,57,31,1446324312989
71, Relaxed,93,46,57,31,1446324313986
71, Relaxed,93,46,57,31,1446324313986
71, Relaxed,93,46,56,32,1446324314984
71, Relaxed,93,46,56,32,1446324314984
72, Relaxed,93,46,55,33,1446324315982
72, Relaxed,93,46,55,33,1446324315982
73, Relaxed,93,46,55,33,1446324316979
73, Relaxed,93,46,55,33,1446324316979
73, Relaxed,93,46,55,33,1446324317976
73, Relaxed,93,46,55,33,1446324317976
72, Relaxed,93,46,55,33,1446324318974
72, Relaxed,93,46,55,33,1446324318974
69, Relaxed,93,46,54,32,1446324319972
69, Relaxed,93,46,54,32,1446324319972
69, Relaxed,93,46,54,32,1446324320969
69, Relaxed,93,46,54,32,1446324320969
67, Relaxed,93,46,54,31,1446324321973
67, Relaxed,93,46,54,31,1446324321973
64, Relaxed,93,46,54,30,1446324322965
64, Relaxed,93,46,54,30,1446324322965
63, Relaxed,93,46,54,29,1446324323966
63, Relaxed,93,46,54,29,1446324323966
63, Relaxed,93,46,54,29,1446324324960
63, Relaxed,93,46,54,29,1446324324960
60, Relaxed,93,46,54,28,1446324325957
60, Relaxed,93,46,54,28,1446324325957
56, Relaxed,93,46,54,26,1446324326954
56, Relaxed,93,46,54,26,1446324326954
53, Relaxed,93,46,54,24,1446324327952
53, Relaxed,93,46,54,24,1446324327952
53, Relaxed,93,46,54,24,1446324328949
53, Relaxed,93,46,54,24,1446324328949
52, Relaxed,93,46,53,24,1446324329947
52, Relaxed,93,46,53,24,1446324329947
52, Relaxed,93,46,53,25,1446324330945
52, Relaxed,93,46,53,25,1446324330945
54, Relaxed,93,46,54,25,1446324331942
54, Relaxed,93,46,54,25,1446324331942
56, Relaxed,93,46,54,26,1446324332940
56, Relaxed,93,46,54,26,1446324332940
59, Relaxed,93,46,55,27,1446324333938
59, Relaxed,93,46,55,27,1446324333938
59, Relaxed,93,46,55,27,1446324334936
59, Relaxed,93,46,55,27,1446324334936
56, Relaxed,93,46,55,26,1446324335931
56, Relaxed,93,46,55,26,1446324335931
54, Relaxed,93,46,55,25,1446324336928
54, Relaxed,93,46,55,25,1446324336928
55, Relaxed,93,46,55,25,1446324337926
55, Relaxed,93,46,55,25,1446324337926
54, Relaxed,93,46,55,25,1446324338923
54, Relaxed,93,46,55,25,1446324338923
52, Relaxed,93,46,55,24,1446324339922
52, Relaxed,93,46,55,24,1446324339922
52, Relaxed,93,46,55,24,1446324340920
52, Relaxed,93,46,55,24,1446324340920
50, Relaxed,93,46,54,23,1446324341918
50, Relaxed,93,46,54,23,1446324341918
51, Relaxed,93,46,55,23,1446324342916
51, Relaxed,93,46,55,23,1446324342916
49, Relaxed,93,46,54,23,1446324343913
49, Relaxed,93,46,54,23,1446324343913
49, Relaxed,93,46,54,23,1446324344910
49, Relaxed,93,46,54,23,1446324344910
49, Relaxed,93,46,54,23,1446324345908
49, Relaxed,93,46,54,23,1446324345908
48, Relaxed,93,46,54,22,1446324346907
48, Relaxed,93,46,54,22,1446324346907
46, Relaxed,93,46,54,21,1446324347981
46, Relaxed,93,46,54,21,1446324347981
45, Relaxed,89,45,54,21,1446324348900
45, Relaxed,89,45,54,21,1446324348900
44, Relaxed,89,45,54,20,1446324349911
44, Relaxed,89,45,54,20,1446324349911
44, Relaxed,89,45,54,20,1446324350902
44, Relaxed,89,45,54,20,1446324350902
43, Relaxed,86,43,54,20,1446324351893
43, Relaxed,86,43,54,20,1446324351893
44, Relaxed,86,43,54,20,1446324352891
44, Relaxed,86,43,54,20,1446324352891
47, Relaxed,86,43,55,21,1446324353888
47, Relaxed,86,43,55,21,1446324353888
49, Relaxed,86,43,55,22,1446324355384
49, Relaxed,86,43,55,22,1446324355384
52, Relaxed,86,43,55,23,1446324356384
52, Relaxed,86,43,55,23,1446324356384
54, Relaxed,86,43,55,25,1446324357379
54, Relaxed,86,43,55,25,1446324357379
56, Relaxed,86,43,55,25,1446324358384
56, Relaxed,86,43,55,25,1446324358384
57, Relaxed,86,43,55,26,1446324359375
57, Relaxed,86,43,55,26,1446324359375
59, Relaxed,86,43,55,27,1446324360372
59, Relaxed,86,43,55,27,1446324360372
59, Relaxed,86,43,55,27,1446324361369
59, Relaxed,86,43,55,27,1446324361369
57, Relaxed,86,43,55,26,1446324362367
57, Relaxed,86,43,55,26,1446324362367
57, Relaxed,86,43,55,26,1446324363365
57, Relaxed,86,43,55,26,1446324363365
57, Relaxed,86,43,55,26,1446324364363
57, Relaxed,86,43,55,26,1446324364363
56, Relaxed,86,43,55,25,1446324365359
56, Relaxed,86,43,55,25,1446324365359
53, Relaxed,86,43,55,24,1446324366357
53, Relaxed,86,43,55,24,1446324366357
52, Relaxed,86,43,55,23,1446324367355
52, Relaxed,86,43,55,23,1446324367355
51, Relaxed,86,43,55,23,1446324368361
51, Relaxed,86,43,55,23,1446324368361
51, Relaxed,86,43,55,23,1446324369350
51, Relaxed,86,43,55,23,1446324369350
51, Relaxed,86,43,55,23,1446324370350
51, Relaxed,86,43,55,23,1446324370350
51, Relaxed,86,43,55,23,1446324371346
51, Relaxed,86,43,55,23,1446324371346
50, Relaxed,86,43,54,23,1446324372352
50, Relaxed,86,43,54,23,1446324372352
50, Relaxed,86,43,54,23,1446324373341
50, Relaxed,86,43,54,23,1446324373341
51, Relaxed,86,43,54,23,1446324374339
51, Relaxed,86,43,54,23,1446324374339
51, Relaxed,86,43,54,24,1446324375335
51, Relaxed,86,43,54,24,1446324375335
52, Relaxed,86,43,54,24,1446324376333
52, Relaxed,86,43,54,24,1446324376333
53, Relaxed,86,43,54,24,1446324377332
53, Relaxed,86,43,54,24,1446324377332
52, Relaxed,86,43,53,24,1446324378328
52, Relaxed,86,43,53,24,1446324378328
52, Relaxed,86,43,53,24,1446324379325
52, Relaxed,86,43,53,24,1446324379325
53, Relaxed,86,43,53,25,1446324380326
53, Relaxed,86,43,53,25,1446324380326
53, Relaxed,86,43,53,25,1446324381320
53, Relaxed,86,43,53,25,1446324381320
52, Relaxed,86,43,53,25,1446324382318
52, Relaxed,86,43,53,25,1446324382318
52, Relaxed,86,43,53,25,1446324383315
52, Relaxed,86,43,53,25,1446324383315
52, Relaxed,86,43,53,24,1446324384313
52, Relaxed,86,43,53,24,1446324384313
52, Relaxed,86,43,53,24,1446324385312
52, Relaxed,86,43,53,24,1446324385312
52, Relaxed,86,43,53,24,1446324386308
52, Relaxed,86,43,53,24,1446324386308
50, Relaxed,86,43,53,23,1446324387305
50, Relaxed,86,43,53,23,1446324387305
47, Relaxed,86,43,53,22,1446324388303
47, Relaxed,86,43,53,22,1446324388303
45, Relaxed,86,43,53,21,1446324389304
45, Relaxed,86,43,53,21,1446324389304
45, Relaxed,86,43,53,21,1446324390298
45, Relaxed,86,43,53,21,1446324390298
43, Relaxed,86,43,53,20,1446324391311
43, Relaxed,86,43,53,20,1446324391311
41, Relaxed,83,41,53,19,1446324392325
41, Relaxed,83,41,53,19,1446324392325
40, Relaxed,80,40,53,19,1446324393300
40, Relaxed,80,40,53,19,1446324393300
39, Relaxed,80,40,53,19,1446324394324
39, Relaxed,80,40,53,19,1446324394324
39, Relaxed,77,39,53,19,1446324395286
39, Relaxed,77,39,53,19,1446324395286
40, Relaxed,77,39,53,19,1446324396285
40, Relaxed,77,39,53,19,1446324396285
41, Relaxed,77,39,53,19,1446324397281
41, Relaxed,77,39,53,19,1446324397281
42, Relaxed,77,39,54,20,1446324398278
42, Relaxed,77,39,54,20,1446324398278
45, Relaxed,77,39,55,21,1446324399276
45, Relaxed,77,39,55,21,1446324399276
48, Relaxed,77,39,56,22,1446324400273
48, Relaxed,77,39,56,22,1446324400273
49, Relaxed,77,39,56,22,1446324401271
49, Relaxed,77,39,56,22,1446324401271
49, Relaxed,77,39,56,22,1446324402269
49, Relaxed,77,39,56,22,1446324402269
48, Relaxed,77,39,57,21,1446324403267
48, Relaxed,77,39,57,21,1446324403267
48, Relaxed,77,39,56,21,1446324404264
48, Relaxed,77,39,56,21,1446324404264
48, Relaxed,77,39,56,21,1446324405261
48, Relaxed,77,39,56,21,1446324405261
50, Relaxed,77,39,56,22,1446324406264
50, Relaxed,77,39,56,22,1446324406264
50, Relaxed,77,39,56,22,1446324407257
50, Relaxed,77,39,56,22,1446324407257
50, Relaxed,77,39,56,22,1446324408255
50, Relaxed,77,39,56,22,1446324408255
48, Relaxed,77,39,55,22,1446324409251
48, Relaxed,77,39,55,22,1446324409251
48, Relaxed,77,39,55,22,1446324410249
48, Relaxed,77,39,55,22,1446324410249
47, Relaxed,77,39,55,21,1446324411246
47, Relaxed,77,39,55,21,1446324411246
48, Relaxed,77,39,55,22,1446324412244
48, Relaxed,77,39,55,22,1446324412244
49, Relaxed,77,39,55,22,1446324413250
49, Relaxed,77,39,55,22,1446324413250
53, Relaxed,77,39,56,24,1446324414238
53, Relaxed,77,39,56,24,1446324414238
55, Relaxed,77,39,57,24,1446324415237
55, Relaxed,77,39,57,24,1446324415237
54, Relaxed,77,39,57,24,1446324416234
54, Relaxed,77,39,57,24,1446324416234
54, Relaxed,77,39,57,24,1446324417233
54, Relaxed,77,39,57,24,1446324417233
54, Relaxed,77,39,57,24,1446324418229
54, Relaxed,77,39,57,24,1446324418229
55, Relaxed,77,39,57,24,1446324419225
55, Relaxed,77,39,57,24,1446324419225
56, Relaxed,77,39,57,25,1446324420224
56, Relaxed,77,39,57,25,1446324420224
56, Relaxed,77,39,57,25,1446324421222
56, Relaxed,77,39,57,25,1446324421222
58, Relaxed,77,39,57,25,1446324422220
58, Relaxed,77,39,57,25,1446324422220
57, Relaxed,77,39,56,25,1446324423215
57, Relaxed,77,39,56,25,1446324423215
56, Relaxed,77,39,56,25,1446324424213
56, Relaxed,77,39,56,25,1446324424213
57, Relaxed,77,39,56,25,1446324425212
57, Relaxed,77,39,56,25,1446324425212
56, Relaxed,77,39,55,26,1446324426209
56, Relaxed,77,39,55,26,1446324426209
56, Relaxed,77,39,55,26,1446324427207
56, Relaxed,77,39,55,26,1446324427207
56, Relaxed,77,39,55,26,1446324428204
56, Relaxed,77,39,55,26,1446324428204
55, Relaxed,77,39,54,25,1446324429202
55, Relaxed,77,39,54,25,1446324429202
55, Relaxed,77,39,54,25,1446324430199
55, Relaxed,77,39,54,25,1446324430199
53, Relaxed,77,39,54,25,1446324431205
53, Relaxed,77,39,54,25,1446324431205
50, Relaxed,77,39,54,23,1446324432199
50, Relaxed,77,39,54,23,1446324432199
47, Relaxed,77,39,54,22,1446324433192
47, Relaxed,77,39,54,22,1446324433192
47, Relaxed,77,39,54,22,1446324434190
47, Relaxed,77,39,54,22,1446324434190
47, Relaxed,77,39,54,22,1446324435187
47, Relaxed,77,39,54,22,1446324435187
46, Relaxed,77,39,53,22,1446324436186
46, Relaxed,77,39,53,22,1446324436186
45, Relaxed,77,39,53,21,1446324437182
45, Relaxed,77,39,53,21,1446324437182
45, Relaxed,77,39,54,21,1446324438180
45, Relaxed,77,39,54,21,1446324438180
45, Relaxed,77,39,54,21,1446324439177
45, Relaxed,77,39,54,21,1446324439177
45, Relaxed,77,39,54,21,1446324440176
45, Relaxed,77,39,54,21,1446324440176
46, Relaxed,77,39,54,21,1446324441172
46, Relaxed,77,39,54,21,1446324441172
46, Relaxed,77,39,54,21,1446324442171
46, Relaxed,77,39,54,21,1446324442171
47, Relaxed,77,39,55,21,1446324443167
47, Relaxed,77,39,55,21,1446324443167
47, Relaxed,77,39,55,22,1446324444164
47, Relaxed,77,39,55,22,1446324444164
46, Relaxed,77,39,55,21,1446324445161
46, Relaxed,77,39,55,21,1446324445161
44, Relaxed,77,39,55,20,1446324446160
44, Relaxed,77,39,55,20,1446324446160
42, Relaxed,77,39,55,19,1446324447158
42, Relaxed,77,39,55,19,1446324447158
41, Relaxed,77,39,55,19,1446324448162
41, Relaxed,77,39,55,19,1446324448162
42, Relaxed,77,39,56,19,1446324449152
42, Relaxed,77,39,56,19,1446324449152
44, Relaxed,77,39,56,20,1446324450151
44, Relaxed,77,39,56,20,1446324450151
45, Relaxed,77,39,57,20,1446324451148
45, Relaxed,77,39,57,20,1446324451148
45, Relaxed,77,39,57,20,1446324452148
45, Relaxed,77,39,57,20,1446324452148
44, Relaxed,77,39,57,19,1446324453141
44, Relaxed,77,39,57,19,1446324453141
43, Relaxed,77,39,57,19,1446324454145
43, Relaxed,77,39,57,19,1446324454145
44, Relaxed,77,39,57,19,1446324455142
44, Relaxed,77,39,57,19,1446324455142
46, Relaxed,77,39,57,20,1446324456136
46, Relaxed,77,39,57,20,1446324456136
46, Relaxed,77,39,57,20,1446324457132
46, Relaxed,77,39,57,20,1446324457132
46, Relaxed,77,39,57,20,1446324458129
46, Relaxed,77,39,57,20,1446324458129
47, Relaxed,77,39,57,21,1446324459128
47, Relaxed,77,39,57,21,1446324459128
47, Relaxed,77,39,57,21,1446324460127
47, Relaxed,77,39,57,21,1446324460127
48, Relaxed,77,39,57,21,1446324461126
48, Relaxed,77,39,57,21,1446324461126
47, Relaxed,77,39,56,21,1446324462130
47, Relaxed,77,39,56,21,1446324462130
47, Relaxed,77,39,56,21,1446324463119
47, Relaxed,77,39,56,21,1446324463119
49, Relaxed,77,39,56,22,1446324464116
